lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40DN1,40DN2,40DN3,40DN4,40DN5,5DN1,5DN2,5DN3,5DN4,5DN5,SolventBlank1
TAG(52:4)_FA 20:0,0.06655248440494758,5.680982923093699,0.08297705858888094,0.7733028104100118,0.9993182725636095,872.8 -> 543.8,TAG2,23960.3016128566,24598.6218719448,31512.522369382,27916.1220207072,30528.1423339814,27279.2019348207,23617.7017059201,24288.6016960159,28276.5820312498,21726.0814590532,6863.2404022191
TAG(52:4)_FA 20:4,0.015936715194992828,11.490269387679808,0.004761156048516568,0.9449887194165553,0.9993182725636095,872.8 -> 551.8,TAG2,1480393.72939736,1605322.08832171,1333110.6093745,1608084.06117619,1800894.28422155,1558910.09204114,1343238.03238673,1448809.77722925,1726085.0791433,1254585.16918176,224817.216804479
TAG(52:5)_FA 16:1,-0.20725524222181688,9.152052670558804,0.8045201607783388,0.3697453426565668,0.9993182725636095,870.8 -> 599.8,TAG1,228146.73791501,286147.26135274,242077.23657232,340071.68261748,326605.52392596,235885.93749996,378552.5458985,281146.8800049,333573.20300293,324381.90405254,50146.3633842386
TAG(52:5)_FA 18:0,-0.21909156880369982,7.0880718647764995,0.8987905261606102,0.34310622264871726,0.9993182725636095,870.8 -> 569.8,TAG1,69565.325073228,65985.344787577,65354.984313948,64539.624511731,60657.324157731,55276.824127202,73572.625671388,65080.204833983,86207.107177728,78390.824707019,23283.2014732316
TAG(52:5)_FA 18:1,-0.11779757524506748,6.717311743237919,0.25998283855960835,0.6101319451794845,0.9993182725636095,870.8 -> 571.8,TAG1,51686.003967255,49860.003906268,49328.523681642,54449.2634277,50137.003479021,44970.783142074,52575.703979466,55698.503417972,57111.20422365,51536.723693823,23341.1416511545
TAG(52:5)_FA 18:2,-0.05775454649903658,8.180338204185407,0.06252021298382715,0.8025560884538029,0.9993182725636095,870.8 -> 573.8,TAG2,142101.270618464,137917.170143137,152491.91101075,147131.470985417,178590.132438646,146362.51105881,137733.969978317,149216.949245489,183618.912292471,130463.490165698,31843.4821014308
TAG(52:5)_FA 20:0,0.06706891506143801,5.794427577909743,0.08427310995762127,0.771588030093759,0.9993182725636095,870.8 -> 541.8,TAG2,26896.9819831813,25968.4818916363,34473.222625711,29314.0019149819,32174.5223998907,28832.841983785,25719.9419593873,24024.3216476502,32021.9422187656,23929.0417289805,8255.2006301861
TAG(52:5)_FA 20:4,0.016829446173373057,10.221314159612106,0.00530942932527978,0.941912884560784,0.9993182725636095,870.8 -> 549.796,TAG2,576799.099418848,646527.285949701,559773.03906258,663582.669204663,784435.194435436,599852.943168647,572511.900520357,567607.24301522,730764.332153123,552869.741478057,108011.727191935
TAG(52:6)_FA 16:0,0.07716469154290892,7.975122943918249,0.11159728353652554,0.7383329279872765,0.9993182725636095,868.7 -> 595.7,TAG1,111867.62841799,142625.69104002,121483.667480485,144086.7902832,142805.189758318,99007.60729981,125863.16894535,119404.62854005,126387.34851072,122542.36926269,48965.4634513685
TAG(52:6)_FA 18:0,-0.06100691749073382,7.689775096640603,0.06975608143346795,0.7916922566164495,0.9993182725636095,868.7 -> 567.7,TAG1,107839.607543968,102831.24804689,99303.907348632,105806.38732911,99931.60729981,98989.60729983,95977.64697264,110213.9482422,107449.34704587,95691.0262451,42313.922836326
TAG(52:6)_FA 18:2,0.008193195445485375,6.708945792239697,0.0012580685655620982,0.971705556105807,0.9993182725636095,868.7 -> 571.7,TAG2,48859.3237418969,51503.1840019112,65382.144470221,52175.5239639269,61469.7443008363,52609.5036926327,50328.4837951571,46408.8034973231,62109.7045288108,51225.0836868396,11992.580867763
TAG(52:6)_FA 20:4,0.05497492524143168,8.68677485314786,0.05664914076896821,0.8118727179318541,0.9993182725636095,868.7 -> 547.7,TAG2,213184.437347422,219664.832870495,203445.43383789,218522.596698783,270155.858665467,209306.215942363,189234.994167316,199947.132316609,249711.778869611,177599.892356886,41215.7026977432
TAG(54:0)_FA 16:0,0.02009658873442419,8.270908312782266,0.007570395599259427,0.9306651369970448,0.9993182725636095,908.9 -> 635.9,TAG1,140281.32910158,146411.59057619,152586.05114746,170543.95239256,176009.47167969,138000.33007815,148785.45056154,143195.88964845,158321.7508545,144266.17004397,69656.6249694721
TAG(54:0)_FA 18:0,-0.11064458511438738,11.140132818643416,0.22944017063855426,0.6319392445342458,0.9993182725636095,908.9 -> 607.896,TAG1,1027530.94531259,1178626.8251956,987434.8857422,1252485.4423828,1206154.7373049,1096777.0107422,1236657.1953125,1123175.1933597,1174668.8203126,1136585.2363284,366303.625168011
TAG(54:0)_FA 18:1,-0.08728421453163529,7.811778812825106,0.14277957017964127,0.7055332316126173,0.9993182725636095,908.9 -> 609.9,TAG1,105406.24816894,110433.24694823,99862.14721681,124289.98803711,109995.10827637,104133.72729492,112528.28759767,113595.526855457,111062.84741212,110493.14819336,51167.3036765962
TAG(54:0)_FA 18:2,-0.027985962574675085,6.472243734636528,0.014677279969589563,0.9035723655546002,0.9993182725636095,908.9 -> 611.9,TAG2,38879.722503661,41683.103149418,49630.963439927,47599.522888165,49323.063720681,42632.322937012,42245.282897937,42394.502929693,51164.103698726,40594.322967525,15969.6810531619
TAG(54:0)_FA 20:4,0.07866419472880118,6.490073717138755,0.11595193110139235,0.7334671079634576,0.9993182725636095,908.9 -> 587.9,TAG2,49712.063354498,42349.222930938,51225.483337423,46455.043060312,55344.504150389,44594.983154276,42247.722961414,41337.723022449,51764.923736583,39847.36257934,10775.7207908661
TAG(54:1)_FA 16:0,-0.025578985907769632,8.391962518446869,0.012264263840222611,0.911819245096363,0.9993182725636095,906.8 -> 633.8,TAG1,154540.81115724,165154.71166992,151761.29052732,177475.6118164,183571.87329103,144307.07019045,166033.33129882,158412.63110356,171110.07263184,160923.79150391,82943.3457069467
TAG(54:1)_FA 16:1,0.0488112636097749,8.62364652378603,0.04465876074388575,0.8326327437123231,0.9993182725636095,906.8 -> 635.8,TAG1,196735.41455081,192166.07238769,191756.3520508,212271.85571289,230976.43798827,175642.95141602,181898.0725098,187218.473999,208224.3352051,182850.21313478,80290.0851096978
TAG(54:1)_FA 18:0,-0.09621746542308078,12.541392997303534,0.17351877376859193,0.6770033103496982,0.9993182725636095,906.8 -> 605.8,TAG1,2782549.28954992,3111757.23998983,2544477.67382808,3138119.15332177,3146918.36523436,2884460.85156399,3005140.59960732,3058254.31250095,2999184.30908349,2920531.45629879,1206751.99500285
TAG(54:1)_FA 18:1,-0.10710834845976304,11.863870943151788,0.21501302912656672,0.6428662984377507,0.9993182725636095,906.8 -> 607.8,TAG1,1685414.8232422,1968097.0146485,1620057.2636719,2105609.3027344,1988700.5371095,1760104.1835939,2026670.0859373,1906436.0009764,1990825.109375,1852793.9999998,586880.747405942
TAG(54:1)_FA 18:2,0.02174059071256825,8.251222826694685,0.008859671387881463,0.9250092041415027,0.9993182725636095,906.8 -> 609.8,TAG2,152230.2909546,164139.45178223,154239.6907959,167139.89099121,178792.791870105,151068.231750502,144836.35046385,148771.191345235,175759.97229003,140449.609985338,35515.3223876774
TAG(54:1)_FA 20:0,-0.02686454816959354,10.52395893516499,0.013528994621083257,0.9074035269177921,0.9993182725636095,906.8 -> 577.8,TAG2,754914.190490756,801251.41650389,689194.35009772,817152.48339841,858520.1124268,780280.89343334,735694.39453125,731913.192199657,845975.50280754,686599.65136714,137052.989112986
TAG(54:1)_FA 20:4,-0.00964200945637755,6.316367472481608,0.001742180123471826,0.9667064197222154,0.9993182725636095,906.8 -> 585.8,TAG2,36049.222686758,37036.34274293,50145.90368653,41688.962585466,45076.723388652,41582.542846667,39546.302764857,36963.682922359,47678.863342277,34446.642059319,10380.3807678195
TAG(54:2)_FA 16:0,0.025781628432851828,7.857137770321298,0.012458825720159439,0.9111254191108741,0.9993182725636095,904.8 -> 631.8,TAG1,109400.60742188,117127.42712402,110355.64794921,123697.24853517,124626.8088379,102740.94738769,108144.38696288,118527.227661162,113641.14843747,100261.10766602,57108.8040428048
TAG(54:2)_FA 16:1,-0.03138077595797728,8.460371724684311,0.018458703994497228,0.8919297336400529,0.9993182725636095,904.8 -> 633.8,TAG1,160533.111084,175472.20983889,157356.88940431,183458.65270995,194054.61328126,152254.93103028,172335.49243165,172585.49291994,179017.71386719,164901.85156251,87236.2465286336
TAG(54:2)_FA 18:0,-0.057175711764023855,12.878780866786222,0.061279378009203356,0.8044851398592894,0.9993182725636095,904.8 -> 603.8,TAG1,3843096.6289058,3863201.71826182,3187819.8886735,3955654.6298827,4019629.2919921,3560648.10009819,3658844.1914064,3816292.64746044,3869464.6191396,3646539.1376969,1513936.22988529
TAG(54:2)_FA 18:1,-0.11524532891692882,12.808088082065506,0.24891479905636515,0.617840239378624,0.9993182725636095,904.8 -> 605.8,TAG1,3245485.12255846,3698283.25073342,3038038.8564447,3719560.30126943,3861376.3896492,3513982.03124912,3643331.9472652,3616322.43725531,3650814.77246044,3547055.96679746,1477419.08633039
TAG(54:2)_FA 18:2,0.01052968980507869,11.755995597855565,0.002078489778796211,0.9636366753940206,0.9993182725636095,904.8 -> 607.8,TAG2,1684029.63427732,1883243.68994139,1723205.6113282,1966324.7412107,2132617.10253904,1837812.7685544,1728983.3427737,1683821.56054666,1980468.4785155,1590812.47558578,275217.78045275
TAG(54:2)_FA 20:0,0.06719422326824974,8.363747560105775,0.08462660465647787,0.7711228129513197,0.9993182725636095,904.8 -> 575.8,TAG2,168650.77185058,172700.350952151,160991.67089845,189246.352844241,206601.955322252,168210.472351081,155744.670013432,150509.610565206,192321.372741709,145223.870971658,36830.5829773114
TAG(54:2)_FA 20:4,-0.10608027012531017,6.1600174332818876,0.21081932351194155,0.6461259832562088,0.9993182725636095,904.8 -> 583.8,TAG2,32100.102142324,33311.882446309,42955.742980956,34123.742706296,38478.342773416,38871.483032213,35825.602417001,34308.18252564,42732.603149435,32609.322387693,10296.9608421338
TAG(54:3)_FA 16:1,-0.007396799013011876,7.950932307127221,0.001025541461785906,0.9744528506445047,0.9993182725636095,902.8 -> 631.8,TAG1,119347.38842773,120428.24768067,113917.74865721,132032.15002443,133024.77075193,107537.10729982,117012.14782717,123171.48919679,124911.80932618,115046.1682129,59708.6841468603
TAG(54:3)_FA 18:0,-0.12589388983133043,10.60363235613499,0.29701914304314414,0.5857572132562647,0.9993182725636095,902.8 -> 601.8,TAG1,825931.49853534,744740.09130892,647615.94482445,814968.40234363,830236.85644515,720866.92968736,857466.40234353,797685.21874978,831518.57324208,780363.876953,260160.91840743
TAG(54:3)_FA 18:1,-0.06595647602875267,13.107473353360378,0.08154491989989765,0.7752145986282281,0.9993182725636095,902.8 -> 603.8,TAG1,4469250.5000005,4434910.108398,3733372.9980475,4634565.7753901,4741131.9755859,4160485.66406298,4305300.271484,4573624.73681638,4526121.9804692,4212811.7529297,1796999.30730791
TAG(54:3)_FA 18:2,-0.009316913818901556,12.756398903669076,0.0016272844039804113,0.9678223725934054,0.9993182725636095,902.8 -> 605.8,TAG2,3490217.61328317,3857263.2391362,3141261.3623058,3815888.70410171,4240193.95849567,3629337.38159188,3448847.17529315,3467285.34253076,3919887.41210867,3197843.05835111,639112.544456557
TAG(54:3)_FA 20:0,-0.008402206816762346,6.653719957383319,0.0013230579047558422,0.9709842547409369,0.9993182725636095,902.8 -> 573.8,TAG2,54763.403747527,48353.943511959,55407.963562015,49205.703063974,57909.663848883,49035.4631958,47900.583526608,50789.28338625,60535.264648432,44732.163147003,12788.080883027
TAG(54:3)_FA 20:4,-0.02566661526477561,8.010353649480518,0.012348178698630363,0.911519318522551,0.9993182725636095,902.8 -> 581.8,TAG2,120910.76855467,132612.649047853,126370.18811039,145087.490295415,154886.810882579,135821.52868652,127062.06872557,124969.789855956,155882.05126955,111911.227844252,29870.4420852746
TAG(54:4)_FA 16:1,0.04568008413024968,7.423599818656575,0.03910907650174522,0.843232726881252,0.9993182725636095,900.8 -> 629.8,TAG1,90040.126403811,80891.265869161,81459.026184086,91266.08654786,94904.64611814,75332.84509277,82591.785827674,84028.326538091,86603.20581056,73534.72564699,40228.5031585691
TAG(54:4)_FA 18:0,-0.12833914826419818,9.389957366386064,0.3086577621761537,0.578505006335485,0.9993182725636095,900.8 -> 599.8,TAG1,317520.08178695,329420.92358408,294206.95996096,372008.98779309,381250.80603026,283431.64233388,412832.35131816,324763.34545895,395239.82763667,337616.20312506,86901.1060256846
TAG(54:4)_FA 18:1,-0.10761474796397655,10.832783155909635,0.21704863075319736,0.6412979740833584,0.9993182725636095,900.8 -> 601.8,TAG1,999812.60644501,851250.57275408006,736521.61279276,967627.48388686,999890.82812498,833674.49707043,955673.90917985,947333.44580042,981906.6728515,923035.50439459,306730.021858147
TAG(54:4)_FA 18:2,0.03614144454599517,13.036784501357914,0.024486095716383716,0.8756544174962775,0.9993182725636095,900.8 -> 603.8,TAG2,4507497.11181636,4552470.64599615,3941109.7460919,4735162.96923877,5114614.6933593,4344412.08666997,4040405.08984431,4084212.15844761,4779585.8017579,3845124.76074276,795104.098713384
TAG(54:4)_FA 20:0,0.07347432515010596,6.136220506705638,0.10114884821603454,0.750455302928991,0.9993182725636095,900.8 -> 571.8,TAG2,33951.042510985,36882.302612323,45520.263488755,36523.362731927,37786.262786865,35813.02230836,33105.982360842,32124.762145994,37480.362731946,32690.382202141,9246.1806907637
TAG(54:4)_FA 20:4,0.013982889481232032,11.732993241254215,0.00366530302198953,0.9517241682203429,0.9993182725636095,900.8 -> 579.8,TAG2,1718775.92651354,1877936.10864252,1620866.6171875,1903258.8583982,2094237.79833977,1808595.29956055,1675405.97070318,1641391.37182614,1961373.94628901,1552335.13085913,299978.898849471
TAG(54:5)_FA 16:0,-0.04948672470066704,6.865361221544958,0.04589400592635684,0.8303685887722183,0.9993182725636095,898.8 -> 625.8,TAG1,61979.284973134,52590.003967295,53898.684570293,57831.84423827,51061.324279755,51331.163574242,51658.024047853,53779.263671866,59944.104125977,54532.363769505,36386.0028762906
TAG(54:5)_FA 18:1,-0.10010348013161956,9.505573556818733,0.18780828319745524,0.664747058911197,0.9993182725636095,898.8 -> 599.8,TAG1,354931.18823254,352197.96435546,315225.8215332,416293.93090808,412325.1113281,328096.56372081,412971.14965805,356755.02539046,403667.50537114,375269.86596665,96941.7860565325
TAG(54:5)_FA 18:2,0.022097116468935984,10.717097547683371,0.009153363927907776,0.9237801152088536,0.9993182725636095,898.8 -> 601.8,TAG2,948803.42236327,866242.2846679,787951.80175775,890140.08447248,1082996.96435551,843896.514098892,846279.16503905,787104.5920412,1042348.62255832,752878.47192368,140757.60909656
TAG(54:5)_FA 20:0,-0.09506911530827361,6.394947833445483,0.16934343595482915,0.6806959772300927,0.9993182725636095,898.8 -> 569.8,TAG2,41508.602844239,39618.123046858,50919.323486326,39202.442596421,44679.063171386,39558.802612285,43037.783386231,37363.542846668,59875.804138176,38777.002929695,10298.4406127925
TAG(54:6)_FA 16:0,-0.05504456702347221,7.436704778282961,0.056786475606401154,0.8116490956725612,0.9993182725636095,896.8 -> 623.8,TAG1,90723.52661131,80915.96618656,80882.06579591,86743.18591311,86476.36633298,76176.785278313,85142.36608888,91158.78710938,83505.58581544,81868.165832564,42000.6825828598
TAG(54:6)_FA 18:2,0.07131995894651433,9.354077956718523,0.09534106036517165,0.7574938458738465,0.9993182725636095,896.8 -> 599.8,TAG2,338815.48535139,326456.14306636,337838.74291978,385704.66796854,427930.67260732,302644.619873,327999.80419927,292972.00195311,416800.59179697,298458.17932107,49018.9637031496
TAG(54:6)_FA 20:0,0.05526337848550226,6.446265320724796,0.05722966545681629,0.8109293925156208,0.9993182725636095,896.8 -> 567.8,TAG2,44472.023101811,41197.502899145,51194.764190677,44899.223236111,53623.26416016,40634.703002923,43083.063171377,40160.322723362,51674.623748756,38993.302429189,10909.0007972725
TAG(54:6)_FA 20:4,0.072672113878283,10.230205108132642,0.09899207305329583,0.753042554811833,0.9993182725636095,896.8 -> 575.8,TAG2,677514.79052688,646719.88793936,562460.73925776,694430.68847672,727891.53613282,610084.901062172,575877.24145521,583945.28039556,681740.22949245,528199.33984363,111554.627319323
TAG(54:7)_FA 16:0,-0.014991264685444585,8.971131952159354,0.00421277951591037,0.948248900525883,0.9993182725636095,894.8 -> 621.8,TAG1,233581.59692389,252538.91882316,229400.91870119,263349.26208498,275290.15869159,229156.49743659,244960.35644532,232030.97851564,253818.15747062,237737.19506839,119203.748825101
TAG(54:7)_FA 16:1,-0.09161345962303512,7.474941111648716,0.157285908391259,0.691667707627338,0.9993182725636095,894.8 -> 623.8,TAG1,88762.00598146,83842.42553711,80712.0664063,86601.78649901,90461.606567391,78614.726318349,91659.86608887,93690.56604002,84455.86596682,84847.80627441,44140.1431846558
TAG(54:7)_FA 18:0,-0.05833882682034031,9.342066139734225,0.06379496796944295,0.8005953697970816,0.9993182725636095,894.8 -> 593.8,TAG1,289741.23876938,325564.88659671,292682.01977555,353316.22485349,359394.32714835,301553.03955076,322270.31860348,335275.28222681,319826.78369128,314868.54089344,134701.929088588
TAG(54:7)_FA 18:1,0.09851052069022806,7.578669938838595,0.18185767869692882,0.6697816176055977,0.9993182725636095,894.8 -> 595.8,TAG1,89156.22558592,106810.14709473,91919.586730987,110847.44775391,104800.747924844,76321.545776376,95992.06713866,90114.22607423,91533.24584964,90162.68640139,40071.1827087271
TAG(54:7)_FA 18:2,-0.14211663523926105,7.564424428757513,0.3784149150584426,0.5384527700781525,0.9993182725636095,894.8 -> 597.8,TAG2,82117.98620605,80868.445922844,97719.006774914,103428.28753661,118538.94854735,93462.56628416,106447.006408684,86295.386169431,130188.429565434,88892.20629883,18437.1013107249
TAG(54:7)_FA 20:0,0.10643478468522925,8.18461577405455,0.21229791800004705,0.6449722506124288,0.9993182725636095,894.8 -> 565.8,TAG2,149402.451354985,157478.63220214,148569.51098631,166543.591003434,180989.87335211,143140.94885254,140748.77026369,134915.849060065,159247.85083007,127992.729309101,33337.4023475587
TAG(54:7)_FA 20:4,0.01766443558945914,7.391414028767632,0.00584845413527546,0.9390410545341294,0.9993182725636095,894.8 -> 573.8,TAG2,90771.306579612,82620.205688464,87626.08618166,83606.265563942,102855.427185054,84015.486083978,77698.665161169,77107.985778834,99162.22729494,80302.445373544,20865.0013504029
TAG(54:8)_FA 16:0,-0.07309250751324628,11.277443944873596,0.1001417420038706,0.7516596043766866,0.9993182725636095,892.7 -> 619.7,TAG1,1115837.6047364399,1238811.91186521,1051422.11279302,1328766.13452141,1336431.2031252,1186149.54003885,1226075.4089353,1114964.07714828,1292832.08959976,1216738.67114225,594875.320373492
TAG(54:8)_FA 16:1,-0.020381355193060124,9.198500316540722,0.007786830654339383,0.9296835253008684,0.9993182725636095,892.7 -> 621.7,TAG1,267786.17773442,296649.62036139,273052.48022462,309236.42236329,324588.54565428,274120.83862299,278798.88110365,277284.98059059,310157.87988283,270428.71582029,134845.109466512
TAG(54:8)_FA 18:0,-0.07506812967457205,10.7853331706513,0.10562723000475671,0.7451784751608143,0.9993182725636095,892.7 -> 591.696,TAG1,782154.77392594,898345.22656272,755626.9951169,940271.02685536,971134.28564461,830259.16357435,878024.97558587,879065.77954104,902877.7402346,837874.13940422,394651.088470582
TAG(54:8)_FA 18:1,-0.06556820603350712,10.206514508370477,0.08058592724501068,0.7765049452572925,0.9993182725636095,892.7 -> 593.7,TAG1,527862.99682647,609213.82141094,507141.61718771,633230.00854479,664469.30419938,571211.79931637,582332.61328098,575138.14453135,616780.26269524,564509.31982401,246256.217716243
TAG(54:8)_FA 18:2,0.15933401346444825,7.888766340687594,0.4756233282537321,0.490411486028843,0.9993182725636095,892.7 -> 595.7,TAG2,104996.72753903,133845.949890134,129750.1282959,143619.52905276,152314.331542972,110343.288467396,107095.687286405,109233.068084719,134108.8289795,102141.726989732,28311.9222869785
TAG(54:8)_FA 20:0,0.05543971564295163,7.889717492950224,0.05760791961773748,0.8103174663384427,0.9993182725636095,892.7 -> 563.7,TAG2,117302.529235852,127365.630310048,118873.74877928,129098.6491089,149763.24975586,120241.268341081,108202.687816627,112205.747367846,135145.149757371,108998.268737777,27981.0217437675
TAG(54:8)_FA 20:4,0.1389917783080362,6.252763455707276,0.3618773985804752,0.5474654207093053,0.9993182725636095,892.7 -> 571.7,TAG2,38671.783020006,43184.06311034,46633.943817116,39267.443145742,43944.763458243,33405.262550352,36542.2023200913,33279.662353519,43053.122985839,35482.482604971,9666.5405960137
TAG(56:0)_FA 16:1,-0.1532872744193475,7.706965615855765,0.4402164879140855,0.5070179843762668,0.9993182725636095,936.9 -> 665.9,TAG1,110412.44860847,94551.2461548,99742.167236302,107110.167907716,102674.3465576,91127.466674799,141068.190246569,109123.948059061,97253.28735352,102992.167297342,34314.8625183095
TAG(56:0)_FA 18:0,-0.01444495743878653,8.399244117772433,0.003911219285384959,0.9501330146052267,0.9993182725636095,936.9 -> 635.9,TAG1,160694.81152349,165080.77124024,159127.71130371,180277.51196289,189755.95507813,161583.53210453,168031.45312499,157269.47119146,171625.19238281,158068.41186524,70969.2450446973
TAG(56:0)_FA 18:1,0.04501275539200753,7.213906957804263,0.03797404577881025,0.8454952650683601,0.9993182725636095,936.9 -> 637.896,TAG2,70439.564819327,71338.844909685,81545.30578613,72266.265075693,99849.007385266,81871.02630618,66194.644836432,64958.904418928,83624.846679639,66198.284790029,21714.3815307635
TAG(56:0)_FA 18:2,0.13812523364187246,6.914970701139446,0.3574331339118544,0.5499352746900841,0.9993182725636095,936.9 -> 639.896,TAG2,56826.623962401,63617.744384752,70314.284851072,60861.184326159,85256.685791019,56950.563720682,58779.924072244,53434.943603498,71415.345031738,49556.703674318,13627.6010284358
TAG(56:0)_FA 20:4,0.07399678810817839,6.777368672564492,0.10260778339284116,0.7487223547743507,0.9993182725636095,936.9 -> 615.9,TAG2,54195.203796381,53095.683380124,60338.904174794,58196.644348148,69481.404602051,56125.123962405,50669.543640147,50581.543518068,58876.204223638,49190.523406952,15863.2211380069
TAG(56:1)_FA 16:0,0.16607024634869455,8.20945448603749,0.5166776704402167,0.472262344285055,0.9993182725636095,934.9 -> 661.9,TAG1,150828.44982909,153234.4729004,149743.21044925,164706.43273929,177613.51342776,119297.76696778,152240.52978515,131015.22924804,137911.62963865,130689.84997559,62604.3842048643
TAG(56:1)_FA 18:0,-0.06936466565560578,8.487758189296569,0.09018169121191022,0.7639462998508915,0.9993182725636095,934.9 -> 633.9,TAG1,168112.75158697,179143.39331055,162613.65112306,181975.39318848,194538.49414063,166276.972045887,173211.81140135,184866.874816898,187073.75256345,167531.131774897,79983.1454353573
TAG(56:1)_FA 18:1,0.07857615760710508,8.459767647830782,0.11572111470422897,0.7337224371397643,0.9993182725636095,934.9 -> 635.9,TAG2,170774.13220214,182945.293701202,178801.8330078,189508.47375483,239523.41723633,175983.91320801,167657.072021488,163017.131652829,196211.07397458,159007.751159667,41116.9233245815
TAG(56:1)_FA 18:2,0.03380247166613376,7.230912867012437,0.021415197666556196,0.8836535241476086,0.9993182725636095,934.9 -> 637.896,TAG2,71586.26525882,69520.864868128,81185.06585695,79024.305572501,100656.22717286,81847.24572754,72762.885009742,69437.124694828,83879.705932598,64129.80474852,19176.7614517249
TAG(56:1)_FA 20:4,0.12911542147554927,6.378219275403706,0.3123028902622309,0.5762704660530826,0.9993182725636095,934.9 -> 613.9,TAG2,45873.682830789,43404.723571766,44758.282714821,45516.523284894,49479.803649908,38492.402770998,38339.462371838,37207.982788093,47000.542907698,37173.302642824,11291.7208824142
TAG(56:2)_FA 16:0,0.023226000042741217,6.995199550431509,0.010110103430520212,0.9199084755228729,0.9993182725636095,932.9 -> 659.9,TAG1,61810.104553227,59901.744598387,68582.265136733,58429.38397215,66124.224853519,57908.184020978,58703.563903802,59899.504455571,57356.604370112,58644.904113773,37016.2224349916
TAG(56:2)_FA 16:1,0.22467629305424117,8.250845815452696,0.9452642531664425,0.33092767753445934,0.9993182725636095,932.9 -> 661.9,TAG1,161405.75195308,165641.35217279,158603.97021485,171512.39135742,183251.09252932,122523.14868164,141757.17089844,135511.11071781,139034.93054204,140420.80932615,60341.2440223833
TAG(56:2)_FA 18:0,-0.09764520505342388,8.030562415486328,0.17868523189031293,0.6725055745397915,0.9993182725636095,932.9 -> 631.9,TAG1,117208.66845703,132939.37023927,118556.82873535,136941.82971191,135861.14990234,122922.948852544,127815.65039064,132567.19000247,134710.72924805,130115.68933106,56407.7833404191
TAG(56:2)_FA 18:1,0.04326058888018546,8.572347741482888,0.03507971690578404,0.8514287153990431,0.9993182725636095,932.9 -> 633.9,TAG2,187793.193725558,200563.613037088,190383.99389647,215616.034118654,233145.31640624,186475.75219729,185229.854431162,180523.492980951,223466.615783665,168520.230773949,44363.4232177814
TAG(56:2)_FA 18:2,0.04338000393610056,8.451261980779524,0.03527341249991878,0.8510238925443119,0.9993182725636095,932.9 -> 635.9,TAG2,173109.572051992,184201.214416499,178487.9519043,191289.91345215,221400.83520508,176736.831726075,164136.20947268,166367.473327644,204956.734191896,158928.53131106,37810.3626136823
TAG(56:2)_FA 20:0,0.026173909236880063,10.5389990764393,0.01284233530941492,0.9097736683990746,0.9993182725636095,932.9 -> 603.9,TAG2,766877.61230471,798181.77026384,709092.49365226,838259.76953143,915876.49365226,761816.35009788,728709.57263177,719779.41296385,850002.13891601,684030.83190939,143980.910011286
TAG(56:2)_FA 20:4,0.06663813562048564,6.168840195976814,0.08320421106299136,0.773001226127503,0.9993182725636095,932.9 -> 611.9,TAG2,35176.822509762,36263.782867413,41808.503326401,37160.642791762,41372.52325438,35852.002349869,30374.38206481,32317.742294287,41477.042663563,33107.922424322,11611.7008094787
TAG(56:3)_FA 16:0,0.19968857958657832,6.94337243808322,0.7467390889025864,0.3875106224651252,0.9993182725636095,930.8 -> 657.8,TAG1,69305.604614247,58010.124206526,79552.084899926,58430.003753668,61952.244018537,47783.403228756,50957.184081976,53763.363708524,64466.144103994,52378.543579134,31788.1423759302
TAG(56:3)_FA 16:1,-0.04375419294645515,7.127258473047671,0.03587933512426389,0.8497648943266828,0.9993182725636095,930.8 -> 659.8,TAG1,64968.504943834,63311.784545869,72514.62536621,67281.865295428,70806.76464842,66414.985107406,64881.804565455,65662.084472632,67706.76501466,65299.56469724,39052.6025199728
TAG(56:3)_FA 18:0,-0.052652186473199074,7.539214618824246,0.051958516133083776,0.8196896923815087,0.9993182725636095,930.8 -> 629.8,TAG1,92534.34655761,85875.646606432,87621.6665039,93834.786193828,99209.70666505,82622.905517581,89662.78601076,97024.987548807,92994.32629393,87598.16601561,43763.9629974611
TAG(56:3)_FA 18:1,0.05232092621694006,8.517702245388476,0.05131134161342743,0.8207969521216373,0.9993182725636095,930.8 -> 631.796,TAG2,188699.55285644,198525.11230472,183130.47412112,208455.894470227,217727.55480957,181778.81335448,175798.752380366,177907.132690439,211056.83666992,163139.052124005,39383.7631836074
TAG(56:3)_FA 18:2,0.017446084646741477,8.972236686291994,0.005705437901156074,0.9397895689202976,0.9993182725636095,930.8 -> 633.8,TAG2,252703.116699214,262980.640014636,250316.25708008,265928.781921455,310395.90063504,261732.418762081,247542.377502478,233331.815734941,292403.50207509,221199.45697028,59618.1046790833
TAG(56:3)_FA 20:0,0.07373288466097608,8.728901599058158,0.10189814867408131,0.74956356339530406,0.9993182725636095,930.8 -> 601.8,TAG2,231649.57678221,227285.036499081,204961.95410159,236094.75720213,263081.21874996,211206.993225116,200345.35375978,208923.23583983,232377.134521491,192810.85290528,44455.5632972857
TAG(56:3)_FA 20:4,0.04624635737130349,7.702492417578239,0.040086310280912585,0.8413119206716231,0.9993182725636095,930.8 -> 609.8,TAG2,114083.38720702,111900.207397479,106185.38684082,109154.168884312,122909.88830566,98867.46679684,110390.40820312,95334.266479486,116882.9086914,95939.026916511,23092.7016601494
